,RFL_Specific,RFL_Generic,FSO_Specific,FSO_Generic
0,0.3932365129827843,0.4335731385015609,0.969864496613679,0.8693616154408367
3,0.354906389692377,0.2546666645867654,3.109925407532902,1.4858680630803178
4,0.4138834275230318,0.2391076631890979,0.9436295730406454,0.8701794780131421
5,0.5949446730739797,0.48596579628724257,0.9535300499378961,0.8147865124211197
6,0.6961648499004895,0.7797729527717769,0.9916160895066782,0.9332089421333505
7,0.41882237052271776,0.29355615346045366,1.4026890546851727,1.372355310073669
8,1.0368284241030605,0.9335377040348304,1.1688480262036811,1.170386842529595
